nomeEntidade,numeroProcesso,anoProcesso,numeroLicitacao,anoLicitacao,dataPublicacao,objeto,modalidade,tipoObjeto,formaJulgamento,dataHomologacao,situacao,adesao,atasRegistroPrecos,cidadeCertame,contratos,dataAberturaEnvelopes,dataAnulacao,dataCriacao,dataJulgamento,dataRevogacao,despesas,documentosRelacionados,emailContato,empenhos,enderecoCertame,enderecoEntrega,estadoCertame,formaContratacao,"inicioRecebimentoEnvelopes",itensVencedores,meioDivulgacao,motivoAnulacao,motivoRevogacao,nomeContato,participantes,registroPrecos,telefoneContato,"terminoRecebimentoEnvelopes",fundamentoLegal,valorEstimado,valorHomologado
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",19,2023,19,2023,2023-05-11,"O presente edital tem por objetivo o registro de preços de medicamentos para atendimento a Rede Municipal de Saúde do município de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2023-06-12,HOMOLOGADO," ","atasRegistroPrecos_5b410ea7-9572-4823-9f39-02431ee6850d.csv"," "," ",2023-05-24T09:00:00Z," ",2023-03-15,2023-05-24," ","despesas_b290cf12-0de2-42b0-85c3-fe500b6151d2.csv","documentosRelacionados_d912d9b2-b5a9-482d-8df0-42e00c524b19.csv",saude@criciuma.sc.gov.br,"empenhos_f8a86de0-4aa1-4278-a731-0351f6c7e3cb.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-04-13T08:00:00Z,"itensVencedores_e69511ef-905a-4b45-8d49-1e2ff6e81aa5.csv",INTERNET," "," "," ","participantes_f27f76c3-3ff0-49a2-9851-222a2ad1f04d.csv",SIM," ",2023-05-24T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",1.99745762E7,1.24055746E7
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",16,2023,16,2023,2023-04-11,"O presente edital tem por objetivo o registro de preços para a confecção de aparelhos ortodônticos e ortopédicos, em atendimentos aos pacientes no Centro de Especialidades Odontológicas do Município de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO GLOBAL",2023-04-26,HOMOLOGADO," ","atasRegistroPrecos_23435be4-e5d1-4a71-bc94-c001aa3dbb92.csv"," "," ",2023-04-25T09:00:00Z," ",2023-03-11,2023-04-25," ","despesas_cf8d1fe5-86d3-49da-83c4-737ae4f5179c.csv","documentosRelacionados_5c60d590-738d-45ab-8de0-4e2ab422ccc1.csv",saude@criciuma.sc.gov.br,"empenhos_863f219f-009b-4176-87d9-7ee2c4042860.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-03-11T08:00:00Z,"itensVencedores_b3217cad-2d32-41bb-a15a-e34ee623f952.csv",MURAL_PUBLICO," "," "," ","participantes_fc83aaaf-a0b3-4035-ba3f-7acff07a47e3.csv",SIM," ",2023-04-25T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",155525,155525
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",24,2023,24,2023,2023-06-15,"O presente edital tem por objetivo a contratação de empresa especializada em serviços de manutenção preventiva e corretiva e assistência técnica de equipamentos médico-hospitalares, incluindo por demanda, a substituição de peças e acessórios de reposição, bem como serviços inerentes a reparos, conservação e recuperação, em atendimento à Rede Municipal de Saúde de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO GLOBAL",2023-07-05,HOMOLOGADO," "," "," ","contratos_45611874-4927-4acd-91a5-3594a72a037a.csv",2023-06-28T09:00:00Z," ",2023-05-15,2023-06-28," "," ","documentosRelacionados_8c4f3f6d-27fe-420f-95ce-1731b18aa452.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-05-15T08:00:00Z,"itensVencedores_95880be4-535b-4dd8-9bcf-cfbfeb9d9cdc.csv",INTERNET," "," "," ","participantes_191fbd9f-c0a9-46d4-8ea5-84af86f88dfb.csv",NÃO," ",2023-06-28T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",423829.9,310000.0
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",44,2023,44,2023,2023-12-22,"Contratação de empresa para a realização de Processo Seletivo Simplificado para o preenchimento de vagas, para o cargo de agente de combate as endemias pertencentes a rede municipal de saúde de Criciúma/SC.","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2023-12-22,HOMOLOGADO," "," "," ","contratos_75a914c8-f008-428a-a770-0940550f245b.csv",2023-12-22T08:00:00Z," ",2023-12-05,2023-12-22," "," ","documentosRelacionados_52533707-6440-4e72-88e5-d494e35bcb45.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-12-22T08:00:00Z,"itensVencedores_e0cf1fb4-b9b1-4327-b077-886c0ab2542d.csv",MURAL_PUBLICO," "," "," ","participantes_017459f8-ba9c-4614-bb78-79f7c9ac3edd.csv",NÃO," ",2023-12-22T08:00:00Z,"Lei 8666/1993, Art. 17, I.b",29650,29650
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",36,2023,36,2023,2023-10-02,"O presente edital tem por objetivo a contratação de empresa especializada na prestação de serviços relacionados a infraestrutura de redes, com fornecimento de materiais e equipamentos necessários, para atender as demandas de novas unidades pertencentes a Secretaria Municipal de Saúde Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO GLOBAL",2023-10-17,HOMOLOGADO," "," "," ","contratos_385d55bc-a926-4645-a9c4-9a969ba2ded5.csv",2023-10-10T09:00:00Z," ",2023-06-12,2023-10-10," "," ","documentosRelacionados_1fc2eb8d-59ad-42a8-8759-b4dc417b70d2.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-06-12T08:00:00Z,"itensVencedores_216054e4-def3-446b-8a59-e7f9e9a067b0.csv",INTERNET," "," "," ","participantes_414fc829-aca9-40be-b436-8ad3bee6e53f.csv",NÃO," ",2023-10-10T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",274734.02,200000.01
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",39,2023,39,2023,2023-12-13,"O presente edital tem por objetivo o registro de preços para aquisição de materiais, jogos e livros para realização de atendimentos individuais e coletivos nas Unidades Básicas de Saúde do Município de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2024-01-11,HOMOLOGADO," ","atasRegistroPrecos_7b70776a-2451-4f34-bb59-bfd16a45f54b.csv"," "," ",2023-12-26T11:00:00Z," ",2023-11-21,2023-12-26," ","despesas_d9fa20c4-a6f0-4087-a9dd-6221f1c3130b.csv","documentosRelacionados_9eba1e03-f47f-453b-ba3d-4f3ae8d59f9e.csv",saude@criciuma.sc.gov.br,"empenhos_47126913-ab6a-41de-9e15-7575d42259d6.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-11-21T08:00:00Z,"itensVencedores_ae30288b-6328-4624-8bae-23d05dcb578f.csv",DIARIO_OFICIAL_MUNICIPIO," "," "," ","participantes_d17dd37c-5888-4402-8fea-adfd6430f8b3.csv",SIM," ",2023-12-26T11:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",172799.31,130398.89
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",31,2023,31,2023,2023-07-26,"O presente edital tem por objetivo o registro de preços de fórmulas alimentares e dietas, para aquisições futuras em atendimento da Rede Municipal de Saúde de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2023-10-03,HOMOLOGADO," ","atasRegistroPrecos_9635ed0c-eb5a-45e1-80b4-a7241429ae18.csv"," "," ",2023-08-07T14:00:00Z," ",2023-06-26,2023-08-07," ","despesas_54a74f2d-49ca-4bef-a169-06f5bb84aa74.csv","documentosRelacionados_90a38bfd-bad2-413e-80bd-135ec90dd85f.csv",saude@criciuma.sc.gov.br,"empenhos_25029051-f28c-43ca-9dfe-32ca16888855.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-07-26T08:00:00Z,"itensVencedores_5a8af31b-bd7d-4518-a32c-9c7870a5c28c.csv",DIARIO_OFICIAL_MUNICIPIO," "," "," ","participantes_54a1b6bd-4da2-4b1c-a915-fa44a071ca8a.csv",SIM," ",2023-08-07T14:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",1118025.38,977162.2
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",40,2023,40,2023,2023-12-13,"O presente edital tem por objetivo a aquisição de medicamentos constantes do guia da farmácia, para uso emergencial e cumprimento de mandados judiciais, mediante prescrição médica, em atendimento a Secretaria Municipal de Saúde do município de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MAIOR DESCONTO SOBRE TABELA",2024-01-11,HOMOLOGADO," "," "," ","contratos_27ff74af-ec49-4a51-bb04-c417ee45d4e7.csv",2024-01-09T09:00:00Z," ",2023-11-06,2024-01-09," "," ","documentosRelacionados_a087f183-c354-43d2-8c8d-4a40cc140c1e.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-12-14T08:00:00Z,"itensVencedores_7b8c3c57-7164-4ec0-9c2e-984d464159c1.csv",INTERNET," "," "," ","participantes_c1f191a4-0e20-4ca8-827d-997a4adb8c8c.csv",NÃO," ",2024-01-09T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",300000,300000
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",45,2023,45,2023,2023-12-22,"Locação de imóvel localizado na rua Madre Tereza Michel, nº 446, bairro Michel em Criciúma –SC, devidamente registrado sob a matrícula 12.034, para ser utilizado como centro de atenção psicossocial - CAPS II, pertencente a rede municipal de saúde do município de Criciúma - SC.","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2023-12-22,HOMOLOGADO," "," "," ","contratos_07484bc0-f529-4f4b-a961-64e7dc69310d.csv",2023-12-22T08:00:00Z," ",2023-12-01,2023-12-22," "," ","documentosRelacionados_323ab602-90db-4edb-b465-d54ab32e4552.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-12-22T08:00:00Z,"itensVencedores_96a007e7-e07a-4857-a710-18a9b510784b.csv",MURAL_PUBLICO," "," "," ","participantes_5eb29f1e-4fbb-401b-90b2-7513f694873b.csv",NÃO," ",2023-12-22T08:00:00Z,"Lei 8666/1993, Art. 17, I.a",84000,84000
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",41,2023,41,2023,2023-12-18,"O presente edital tem por objetivo a para aquisição de “Curativos especiais”, para utilização dos pacientes atendidos pelo Ambulatório de Feridas, pertencente à Rede Municipal de Saúde de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2024-02-01,HOMOLOGADO," "," "," ","contratos_d20858af-82b1-4fc3-a1be-57c44dc8a2df.csv",2024-01-10T09:00:00Z," ",2023-12-01,2024-01-10," "," ","documentosRelacionados_00b4ff2d-d61f-4031-8dc0-36e6ad46d824.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-12-01T08:00:00Z,"itensVencedores_31abb4fc-abc3-4c83-819b-cf2fe06b743b.csv",INTERNET," "," "," ","participantes_ef6e9684-c65e-4c5a-8f66-c2533ffe6db7.csv",NÃO," ",2024-01-10T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",988184.9,970505.25
"PREFEITURA MUNICIPAL DE CRICIUMA",49,2023,49,2023,2023-02-27,"Contratação de empresa para execução e recuperação, SOB DEMANDA, de obras de encostas, de canais de drenagem, cabeceiras de pontes, canaletas, sarjetas triangulares, caixas de ligação, assim como a manutenção dessas caixas, no município de Criciúma-SC.","Tomada de preços","Compras e Serviços","MENOR PRECO GLOBAL",2023-04-11,HOMOLOGADO," "," "," ","contratos_8069eb7e-60d6-4d64-b136-19440f3a1362.csv",2023-03-16T09:00:00Z," ",2022-01-03,2023-03-16," "," ","documentosRelacionados_42fddc82-eabc-415c-ae05-3cc03b73008b.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2022-01-03T08:00:00Z,"itensVencedores_580133eb-eb33-43ed-8876-280a182957f3.csv",INTERNET," "," "," ","participantes_ea450e3d-be67-44d6-8325-2047f380597f.csv",NÃO," ",2023-03-16T09:00:00Z,"Lei 8666/1993, Art. 22, II",1535641.3,1072630
"PREFEITURA MUNICIPAL DE CRICIUMA",9,2023,9,2023,2023-01-20,"Concessão onerosa de uso para exploração comercial do espaço do equipamento público denominado RESTAURANTE DO PARQUE DAS NAÇÕES CINCINATO NASPOLINI, por tempo determinado, localizado na avenida Gabriel Zanette – bairro próspera no Município de Criciúma-SC, precedida de obras de reforma, melhorias e adequações.",Concorrência,"Compras e Serviços","MENOR PRECO"," ",REVOGADO," "," "," "," ",2023-03-14T14:00:00Z," ",2022-11-21,2023-03-14,2023-03-14," ","documentosRelacionados_e326f9e5-eb47-419d-af9e-833b6960594b.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-03-14T14:00:00Z," ",INTERNET," ","Licitação deserta"," "," ",NÃO," ",2023-03-14T14:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",2500," "
"PREFEITURA MUNICIPAL DE CRICIUMA",111,2023,111,2023,2023-05-09,"O presente edital tem por objetivo o registro de preços de material de sistema de alarme de incêndio nas unidades escolares e órgãos, em atendimento Secretaria Municipal de Educação de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO"," ",REVOGADO," "," "," "," ",2023-05-22T09:00:00Z," ",2023-03-24,2023-05-22,2023-05-22," ","documentosRelacionados_d63b916a-5e90-4858-8dfc-7b35543d49ca.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-03-24T08:00:00Z," ",INTERNET," ","Razões de Interesse Público"," "," ",NÃO," ",2023-05-22T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",180000.6," "
"PREFEITURA MUNICIPAL DE CRICIUMA",212,2023,212,2023,2023-08-08,"O presente edital tem por objetivo o registro de preços de Créditos de Reposição Florestal (CRF) para compensar o volume de madeira extraída (supressão de vegetação nativa), a fim de atender as necessidades da Secretaria Municipal de Infraestrutura, Planejamento e Mobilidade Urbana, da Prefeitura do Município de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM"," ",REVOGADO," "," "," "," ",2023-08-24T09:00:00Z," ",2023-07-11,2023-08-24,2023-08-24," ","documentosRelacionados_365dd0f2-4b22-40af-8cda-09b3f0c01da7.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-07-11T08:00:00Z," ",INTERNET," ","Licitação deserta"," "," ",SIM," ",2023-08-24T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",157500," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",8,2023,8,2023,2023-02-24,"O presente edital tem por objetivo a aquisição de equipamentos médico-hospitalares e odontológicos, para atendimento das UBS II Santa Bárbara, Serviço Aeromédico SARASUL e SAMU, UPA Rio Maina e melhor em casa, pertencentes à Rede Municipal de Saúde – Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2023-05-17,HOMOLOGADO," "," "," ","contratos_e38ae5b2-23ca-48a2-a493-f596068c3f75.csv",2023-03-13T09:00:00Z," ",2022-11-28,2023-03-13," "," ","documentosRelacionados_5c7e5722-fdf3-4300-9dd8-c276954ab429.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-02-24T08:00:00Z,"itensVencedores_15167ecd-a1fd-4722-b91a-1a060446d712.csv",INTERNET," "," "," ","participantes_cf952c35-eed4-46fb-9f45-fddcb514dccb.csv",NÃO," ",2023-03-13T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",988311.59,741005
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",29,2023,29,2023,2023-07-20,"O presente edital tem por objetivo a aquisição de equipamentos médico-hospitalares, para atendimento do Programa Saúde com Agente (Portarias GM/MS Nº. 3.241 de 7 dezembro 2020 e Portaria GM/MS 1.981 de 28/6/2022), nas unidades pertencentes a Rede Municipal de Saúde de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2023-10-06,HOMOLOGADO," "," "," ","contratos_16dcb46a-77b6-4d88-8b83-ea8e51628ac3.csv",2023-08-01T09:00:00Z," ",2023-06-20,2023-08-01," "," ","documentosRelacionados_90399924-f985-4e2d-bdec-7ebd50998313.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-06-20T08:00:00Z,"itensVencedores_ed041a16-22f3-4a11-a04c-d9c5da4d6b93.csv",INTERNET," "," "," ","participantes_c93e6f86-5942-4d1a-96f5-48a1fdc32dea.csv",NÃO," ",2023-08-01T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",303428.45,181978.9
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",18,2023,18,2023,2023-04-13,"O presente edital tem por objetivo o registro de preços de gêneros alimentícios e materiais de higiene e limpeza para atendimento ao programa “Consultório na Rua” pertencente a Rede Municipal de Saúde de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2023-05-03,HOMOLOGADO," ","atasRegistroPrecos_cab281b9-f957-4aee-9920-558c86d0c7dc.csv"," "," ",2023-05-02T14:00:00Z," ",2023-03-10,2023-05-02," ","despesas_ae038494-556a-446a-add0-6f39ccaf31e7.csv","documentosRelacionados_bb255e47-fb53-4916-a55d-14a2a1088e48.csv",saude@criciuma.sc.gov.br,"empenhos_4e9e6bf5-e01c-4026-b722-6bc84b0560f9.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-03-10T08:00:00Z,"itensVencedores_249732b2-91c4-4fd2-9949-0a024f313242.csv",MURAL_PUBLICO," "," "," ","participantes_869bef4b-273d-4dc1-b83e-d60a51bed1f6.csv",SIM," ",2023-05-02T14:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",37846.6,31516.5
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",21,2023,21,2023,2023-06-09,"O presente edital tem por objetivo a contratação de empresa especializada na prestação de serviços de lavagem automotiva simples, em veículos pertencentes à frota da Rede Municipal de Saúde de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO GLOBAL"," ",FRACASSADO," "," "," "," ",2023-06-26T14:00:00Z," ",2023-04-11,2023-06-26," "," ","documentosRelacionados_2b1e30e7-a41e-49c1-9305-8432c8ab04fa.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-04-11T08:00:00Z," ",INTERNET," "," "," "," ",NÃO," ",2023-06-26T14:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",12368.16," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",3,2023,3,2023,2023-02-01,"O presente edital tem por objetivo o registro de preços de instrumentais, insumos e equipamentos odontológicos, para aquisições futuras sob demanda, destinados ao atendimento dos consultórios e do Centro de Especialidades Odontológicas da Rede Municipal de Saúde de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2023-04-12,HOMOLOGADO," ","atasRegistroPrecos_71ebcfd2-696a-4f82-a3c9-8f97687a4b3e.csv"," "," ",2023-02-17T09:00:00Z," ",2023-01-02,2023-02-17," ","despesas_1b66bc54-a295-4377-b5c3-d53815b86149.csv","documentosRelacionados_7f2f2baf-899f-440f-895d-e042a9a525e9.csv",saude@criciuma.sc.gov.br,"empenhos_1253dc22-a950-4dc8-ba9b-e4fdfcabff5b.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-01-02T08:00:00Z,"itensVencedores_c22dd033-f075-48f1-a9cb-a4191dcb8897.csv",MURAL_PUBLICO," "," "," ","participantes_2d43487e-0068-47c3-82d7-f31cb73e4555.csv",SIM," ",2023-02-17T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",3906331.47,2240780.56
"PREFEITURA MUNICIPAL DE CRICIUMA",181,2023,181,2023,2023-07-14,"O presente edital tem por objetivo a aquisição de veículo 0km, modelo SUV, para o 9º Batalhão de Polícia Militar de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2023-09-04,HOMOLOGADO," "," "," ","contratos_c39ad5f6-b8c4-4a4b-ae91-348d9b10cbc4.csv",2023-07-27T14:00:00Z," ",2023-06-14,2023-07-27," "," ","documentosRelacionados_fc0324be-8a65-4ef1-b550-e35e37274ff6.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-07-14T08:00:00Z,"itensVencedores_d8e14481-fd7d-4c07-9002-c8b4b7b84bb5.csv",INTERNET," "," "," ","participantes_ab1d6aff-cf38-4e66-95ab-9989f57709ce.csv",NÃO," ",2023-07-27T14:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",264000,264000
"PREFEITURA MUNICIPAL DE CRICIUMA",188,2023,188,2023,2023-07-20,"AO presente edital tem por objetivo a aquisição sob demanda e instalação de mobiliário urbano (Lote 01) e playground infantil com acessibilidade e sem acessibilidade (Lote 02), a serem instalados na Praça do Congresso no município de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PREÇO GLOBAL POR LOTE",2023-08-02,HOMOLOGADO," "," "," ","contratos_b2b3013a-91bc-40ba-9203-4cf7bc9e2e5e.csv",2023-08-02T09:00:00Z," ",2023-06-30,2023-08-02," "," ","documentosRelacionados_b87df886-fb06-4f65-815b-2444039590f1.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-06-30T08:00:00Z,"itensVencedores_60c2a778-de8a-48f6-9a5e-1074d4f0e94b.csv",INTERNET," "," "," ","participantes_44c2b9f4-c7e5-48fe-8868-e0f48ac3d843.csv",NÃO," ",2023-08-02T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",242191.01,239727.9
"PREFEITURA MUNICIPAL DE CRICIUMA",107,2023,107,2023,2023-05-04,"Contratação de empresa do ramo pertinente para elaboração de Estudo Ambiental Simplificado (EAS), para a obtenção do Licenciamento Ambiental, para construção das obras de infraestrutura de continuação do Binário da avenida Santos Dumont, etapas 3 a 5, município de Criciúma – SC.","Tomada de Preço","Compras e Serviços","MENOR PRECO",2023-07-17,HOMOLOGADO," "," "," ","contratos_5b7a2201-37f0-4b50-9f84-5d9e5ddf3866.csv",2023-05-22T09:00:00Z," ",2023-04-04,2023-05-22," "," ","documentosRelacionados_76e73b6c-bba3-43cb-9819-1116868f4c45.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-04-04T08:00:00Z,"itensVencedores_aae4a1c2-a74b-43cd-9776-d0c067b0231b.csv",INTERNET," "," "," ","participantes_2054a3e3-7ef5-486a-a993-5aaf45380976.csv",NÃO," ",2023-05-22T09:00:00Z,"Lei 8666/1993, Art. 22, II",72175.19,32000
"PREFEITURA MUNICIPAL DE CRICIUMA",86,2023,86,2023,2023-03-31,"Contratação de empresa do ramo pertinente para execução dos serviços necessários à realização das obras de implantação de pavimentação a base de blocos de concreto (lajotas) em 18 (dezoito) ruas do BAIRRO CRISTO REDENTTOR - Município de Criciúma-SC. (CONVÊNIO: CONTRATO FINISA Nº 0603768-52)",Concorrência,"Compras e Serviços","MENOR PRECO GLOBAL",2023-07-05,HOMOLOGADO," "," "," ","contratos_d66ae5b4-fc73-4df5-af71-31fa1cab5e2b.csv",2023-05-04T09:00:00Z," ",2023-03-16,2023-05-04," "," ","documentosRelacionados_375b9d3e-22ef-4cc2-987d-cb4424cb5008.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-03-16T08:00:00Z,"itensVencedores_ffbd771a-031a-41b7-be11-57f60d31d89b.csv",INTERNET," "," "," ","participantes_9a4b10c8-8b46-4c06-8496-4f4545895996.csv",NÃO," ",2023-05-04T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",4990333.21,3829380.34
"PREFEITURA MUNICIPAL DE CRICIUMA",148,2023,148,2023,2023-06-16,"Registro de preços, para aquisição SOB DEMANDA, de materiais e equipamentos de informática, para o 4º Batalhão de Bombeiros Militar de Criciúma/ SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2023-08-23,HOMOLOGADO," ","atasRegistroPrecos_b5836179-60f8-4ce7-b914-9d41881b22c3.csv"," "," ",2023-06-29T09:00:00Z," ",2023-05-15,2023-06-29," ","despesas_5b1baeaa-1c83-4c78-b376-267bb13d7c71.csv","documentosRelacionados_16a42e68-7d86-4839-9773-986042003812.csv","compras@criciuma.sc.gov.br","empenhos_ea6235d5-a7d1-4c3f-9469-d9a2846c9109.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-05-15T08:00:00Z,"itensVencedores_7d463c54-9f77-468f-8aec-753eb5d29ffa.csv",INTERNET," "," "," ","participantes_be55efb2-97e5-4726-8849-fc14fd339a3a.csv",SIM," ",2023-06-29T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",343015,292390.35
"PREFEITURA MUNICIPAL DE CRICIUMA",170,2023,170,2023,2023-07-05,"Registro de preços, para aquisição SOB DEMANDA, de materiais agregados para uso na Usina de Asfalto e realização de pavimentação, drenagens e revestimento, manutenção e conservação nos diversos logradouros públicos e pátios escolares do Município de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2023-08-07,HOMOLOGADO," ","atasRegistroPrecos_9f5dbfa1-8bd9-41e5-9b73-cba25699d3f7.csv"," "," ",2023-07-20T14:00:00Z," ",2023-06-21,2023-07-20," ","despesas_086b6efe-2180-4426-801b-1ee0db9a079e.csv","documentosRelacionados_2a7aca1a-c71d-489b-901f-f579d0b6a09a.csv","compras@criciuma.sc.gov.br","empenhos_810e2b9d-3614-4b23-9e08-04762700cff2.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-06-21T08:00:00Z,"itensVencedores_c745808b-7af0-4e96-85b6-91db7cd5286e.csv",MURAL_PUBLICO," "," "," ","participantes_21d30854-6f81-4c74-9db8-4ef6b08ae314.csv",SIM," ",2023-07-20T14:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",16840290,7771950
"PREFEITURA MUNICIPAL DE CRICIUMA",184,2023,184,2023,2023-07-17,"O presente edital tem por objetivo a aquisição de aparelhos de ar condicionado, tipo Split, em atendimento a Rede Municipal de Ensino, pertencente a Secretaria de Educação do município de Criciúma/SC. (Termo de Compromisso nº 202100782-5)","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2023-08-29,HOMOLOGADO," "," "," ","contratos_04b4d772-932a-4a3f-b7eb-7d499aa43f56.csv",2023-07-28T14:00:00Z," ",2023-07-05,2023-07-28," "," ","documentosRelacionados_d9da852d-f914-4755-9342-3d33c8ae38e2.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2023-07-14T08:00:00Z,"itensVencedores_e49825cb-0caa-45ec-b2f6-496777edeefe.csv",INTERNET," "," "," ","participantes_bfb57cbb-c8f0-4879-b407-2cc1d3fef73d.csv",NÃO," ",2023-07-28T14:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",269578,224611.5
