nomeEntidade,numeroProcesso,anoProcesso,numeroLicitacao,anoLicitacao,dataPublicacao,objeto,modalidade,tipoObjeto,formaJulgamento,dataHomologacao,situacao,adesao,atasRegistroPrecos,cidadeCertame,contratos,dataAberturaEnvelopes,dataAnulacao,dataCriacao,dataJulgamento,dataRevogacao,despesas,documentosRelacionados,emailContato,empenhos,enderecoCertame,enderecoEntrega,estadoCertame,formaContratacao,"inicioRecebimentoEnvelopes",itensVencedores,meioDivulgacao,motivoAnulacao,motivoRevogacao,nomeContato,participantes,registroPrecos,telefoneContato,"terminoRecebimentoEnvelopes",fundamentoLegal,valorEstimado,valorHomologado
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",1,2017,1,2017,2017-01-06,"Contratação de instituição sem fins lucrativos qualificada como Organização Social no âmbito do município de Criciúma, para o gerenciamento, operacionalização e a execução, das ações e serviços de saúde, no Hospital Materno Infantil Santa Catarina, em regime de 24 horas/dia, exclusivamente aos usuários do Sistema Único de Saúde - SUS.","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2017-01-05,HOMOLOGADO," "," "," ","contratos_929238a9-4da5-4ebe-8ac6-19d1bc6512ab.csv",2017-01-05T07:01:00Z," ",2017-01-05,2017-01-05," ","despesas_22152c4e-74d8-4166-9024-fa6d4840b5de.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-01-05T07:00:00Z,"itensVencedores_b0dadc71-b473-4022-8abd-a6d886c4b702.csv","JORNAL_DIVULGACAO_ESTADUAL"," "," "," ","participantes_0587b0b5-3d94-434c-a053-7b66670241af.csv",NÃO," ",2017-01-05T07:00:00Z,,6321540.48,6321540.48
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",6,2017,6,2017,2017-03-06,"Aquisição de medicamento ranizumabe ( lucentis) 10mg/ml para cumprimento de ação judicial, cujo autor é a paciente Rosa Jerônimo","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2017-03-03,HOMOLOGADO," "," "," ","contratos_4b292bd2-458e-4220-b637-7c2ae1052f8a.csv",2017-03-03T08:01:00Z," ",2017-03-03,2017-03-03," ","despesas_a89ede76-5cc7-4f27-a878-55179f4570a2.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-03-03T08:00:00Z,"itensVencedores_b840352e-cc65-407c-85fb-696c934986fe.csv",INTERNET," "," "," ","participantes_090fa873-a95f-428f-8939-c7739fddb426.csv",NÃO," ",2017-03-03T08:00:00Z,,23981.36,23981.36
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",4,2017,4,2017,2017-02-21,"Registro de preços de Órteses e Próteses, para aquisições futuras, no atendimento a pessoas carentes do Fundo Municipal de Saúde de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2017-04-04,HOMOLOGADO," ","atasRegistroPrecos_1147c5ca-30cd-4543-bad6-a678616e8819.csv"," "," ",2017-03-09T09:01:00Z," ",2017-02-20,2017-03-09," ","despesas_fb0a57bc-ff94-4b74-b19f-995ff5adf830.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-03-09T09:00:00Z,"itensVencedores_df499367-3324-4c57-add3-a28ebb9740ec.csv",INTERNET," "," "," ","participantes_687b3df3-9fdf-465d-9372-4af57d6c8d08.csv",SIM," ",2017-03-09T09:00:00Z,,380170.6,259830.1
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",5,2017,5,2017,2017-03-03,"A presente licitação tem por objetivo a contratação de serviços de confecção de PROTESE DENTÁRIA (total mandibular e/ou maxilar), para atendimento a população do município de Criciúma, usuária do SUS (Sistema Único de Saúde), que necessitar da mesma, durante o exercício de 2017.","Pregão presencial","Contratação de serviços","MENOR PRECO POR ITEM",2017-03-20,HOMOLOGADO," "," "," ","contratos_6d893602-5c11-46ea-8e88-1394baec7903.csv",2017-03-17T09:01:00Z," ",2017-03-02,2017-03-17," ","despesas_b6058bfd-4978-4c97-ade0-9fc9feb2848d.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-03-17T07:00:00Z,"itensVencedores_d3ef4cf3-cea3-46fe-b57f-f00c7dd9bd3b.csv",INTERNET," "," "," ","participantes_34ba5015-3f91-4560-aa3f-c0a056190fe1.csv",NÃO," ",2017-03-17T09:00:00Z,,178200,178200
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",58,2017,58,2017,2017-10-27,"Aquisição de mobiliário, para Unidade de Pronto Atendimento 24 horas - Porte II - UPA,  da Rede Municipal de Saúde de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2017-11-14,HOMOLOGADO," "," "," ","contratos_aeec40e2-876d-48b8-abca-ecdae28516a2.csv",2017-11-14T09:01:00Z," ",2017-10-27,2017-11-14," "," "," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-11-14T08:00:00Z,"itensVencedores_d593b45b-6845-414a-a3b0-5578505050f0.csv",MURAL_PUBLICO," "," "," ","participantes_cc4d3972-e004-419d-a61f-4c8790653426.csv",NÃO," ",2017-11-14T09:00:00Z,,386150,179999.95
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",57,2017,57,2017,2017-10-30,"aquisição de curativos especiais estéreis, para atendimento aos pacientes do ambulatório de feridas da Rede Municipal de Saúde de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2017-11-14,HOMOLOGADO," "," "," ","contratos_47c2acbd-a0b0-4bf6-a83e-e67716a592ee.csv",2017-11-13T14:01:00Z," ",2017-10-27,2017-11-13," ","despesas_9620ef7d-8ccf-4922-bf1b-956905ae08da.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-11-13T08:00:00Z,"itensVencedores_3b0d7888-c24d-4061-afad-6118a773fc13.csv",DIARIO_OFICIAL_ESTADO," "," "," ","participantes_9fa1fb52-3a65-4589-a07e-e2be260e3dc6.csv",NÃO," ",2017-11-13T14:00:00Z,,170190,156072.5
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",59,2017,59,2017,2017-11-01,"aquisição de medicamentos em Caráter Emergencial para o fornecimento a Rede Municipal de Saúde de Criciúma/SC, em cumprimento a Ação Judicial Nº 0306499-28.2017.8.24.0020, proposta pela paciente MARISTELA BERNARDO","Dispensa de licitação","Compras e Serviços","MENOR PRECO GLOBAL",2017-10-31,HOMOLOGADO," "," "," ","contratos_07dc9efd-302f-487a-83f5-6b6cde182816.csv",2017-10-30T08:30:00Z," ",2017-10-30,2017-10-30," ","despesas_954ce1db-ffd6-4a11-ad8a-1b642a7d6814.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-10-30T08:00:00Z,"itensVencedores_ecb9fca0-454d-4067-af46-66d66eec1232.csv",DIARIO_OFICIAL_ESTADO," "," "," ","participantes_f46410de-ddba-4ebf-9ead-8f2e50972298.csv",NÃO," ",2017-10-30T08:20:00Z,,38122.56,38122.56
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",61,2017,61,2017,2017-10-31,"Aquisição de Veículos, Ar Condicionado/Climatização, Mobiliário, eletroeletrônicos e Persianas, para atendimento aos setores da Vigilância Epidemiológica e Vigilância Sanitária da Gerência de Vigilância em Saúde da Rede Municipal de Saúde de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2017-11-27,HOMOLOGADO," "," "," ","contratos_1b4bf26d-99f3-4fdf-b860-793aa5522faf.csv",2017-11-22T14:01:00Z," ",2017-10-31,2017-11-22," ","despesas_9a0ef521-1fbb-4578-9810-41bd90474362.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-11-22T08:00:00Z,"itensVencedores_153cc7c9-2122-4367-801f-cdf910eb25bb.csv",MURAL_PUBLICO," "," "," ","participantes_342bef38-71e3-47bf-88ae-4adfd1e1b87b.csv",NÃO," ",2017-11-22T14:00:00Z,,163474.1,159397.1
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",62,2017,62,2017,2017-11-16,"Registro de preços de Órteses e Próteses, para aquisições futuras, no atendimento a pessoas carentes do Fundo Municipal de Saúde de Criciúma/SC","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2017-12-11,HOMOLOGADO," ","atasRegistroPrecos_e4e117a4-e0ea-4a6b-a12f-d8ecaedb0aa1.csv"," "," ",2017-11-30T09:01:00Z," ",2017-11-10,2017-11-30," ","despesas_00047adb-50e0-4ecc-b870-10bb65b2673d.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-11-30T08:00:00Z,"itensVencedores_0e1698b2-2c37-497c-bdee-a8d9e20d255f.csv",INTERNET," "," "," ","participantes_6f8cd96f-bca5-429c-ac33-4abf708d31ee.csv",SIM," ",2017-11-30T09:00:00Z,,76642.82,38473
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",56,2017,56,2017,2017-10-27,"A presente licitação tem por objetivo a aquisição de curativos especiais estéreis, para atendimento aos pacientes do ambulatório de feridas da Rede Municipal de Saúde de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2017-12-05,HOMOLOGADO," "," "," ","contratos_675b57d2-eaab-4bfd-950c-05473d9f5135.csv",2017-11-13T09:01:00Z," ",2017-10-27,2017-11-13," ","despesas_94b4905b-0f75-4ef1-b79c-4ef5b3a34bc2.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-11-13T08:00:00Z,"itensVencedores_ff32d665-aa2d-4b2c-be02-b68ba108abe1.csv",DIARIO_OFICIAL_ESTADO," "," "," ","participantes_8418a7fd-6873-476c-bce9-6e12cacbd552.csv",NÃO," ",2017-11-13T09:00:00Z,,119952,116674
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",63,2017,63,2017,2017-11-28,"A presente licitação tem por objetivo o Registro de Preços de equipamentos e softwares de informática para aquisições futuras ao atendimento à Secretaria Municipal de Saúde do município de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2017-12-12,HOMOLOGADO," ","atasRegistroPrecos_c12da1d1-f277-451e-8368-4070a0891030.csv"," "," ",2017-12-11T14:01:00Z," ",2017-11-17,2017-12-11," ","despesas_e5934a96-20b4-48f1-920f-6a15163e9141.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-12-11T08:00:00Z,"itensVencedores_630ff683-0805-48b3-b444-d2705db66f01.csv",INTERNET," "," "," ","participantes_f6cba099-971f-4ca7-8984-ea3d55d7ff50.csv",SIM," ",2017-12-11T14:00:00Z,,756890.15,716610
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",60,2017,60,2017,2017-10-31,"Aquisição de Equipamentos, Eletrodomésticos, Eletroeletrônicos, Refrigeração, Gerador, Mobiliários e Veículo, para atendimento a rede de frios da Vigilância Epidemiológica,  da Rede Municipal de Saúde de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PREÇO GLOBAL POR LOTE",2017-11-22,HOMOLOGADO," "," "," ","contratos_50acbc20-4de8-401b-b902-75f52d9eba8f.csv",2017-11-21T09:01:00Z," ",2017-10-30,2017-11-21," ","despesas_02481f2e-dbdf-48ee-8b7e-84f50058e221.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-11-21T08:00:00Z,"itensVencedores_19599717-a3f4-448c-850c-985074de662c.csv",MURAL_PUBLICO," "," "," ","participantes_25345261-fa19-4bc2-b9a8-b604e5eb0de5.csv",NÃO," ",2017-11-21T09:00:00Z,,338558.28,73786.99
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",50,2017,50,2017,2017-10-04,"A presente licitação tem por objetivo a contratação de empresa especializada, para fornecimento e colocação de películas nas salas de vacina das unidades básicas de saúde - UBS, pertencentes a Rede Municipal de Saúde de Criciúma - Diretoria de Vigilância Epidemiológica, em atendimento à Portaria/SES nº 44/2016.","Pregão presencial","Compras e Serviços","MENOR PRECO"," ",REVOGADO," "," "," "," ",2017-10-19T10:30:00Z," ",2017-10-04,2017-10-19,2017-10-19,"despesas_d5bef1f4-ffe7-4d76-8164-ca60d60d4912.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-10-19T08:00:00Z," ",MURAL_PUBLICO," ","Razões de Interesse Público"," "," ",NÃO," ",2017-10-19T10:15:00Z,,6204," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",52,2017,52,2017,2017-10-04,"Registro de preços de tiras reagentes para medição da glicemia e seringas para administração de insulina, para aquisições futuras, no atendimento ao programa de alto monitoramento glicêmico da rede municipal de Saúde de Criciúma/SC.


Registro de preços de tiras reagentes para medição da glicemia e seringas para administração de insulina, para aquisições futuras, no atendimento ao programa de alto monitoramento glicêmico da rede municipal de Saúde de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2017-10-23,HOMOLOGADO," ","atasRegistroPrecos_9789f14d-3f0f-498b-9f90-c2a96a4110b5.csv"," "," ",2017-10-20T09:01:00Z," ",2017-10-04,2017-10-20," ","despesas_06b6b012-2212-4957-8ac1-f5e52050a771.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-10-20T08:00:00Z,"itensVencedores_d8ac5cdd-2080-4dd0-9be3-f83deb44f39c.csv",MURAL_PUBLICO," "," "," ","participantes_2ad9197e-09f4-469d-82d0-549ca32c6369.csv",SIM," ",2017-10-20T09:00:00Z,,1144500,823500
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",48,2017,48,2017,2017-09-26,"Contrato de Gestão, objetivando o Gerenciamento, o qual envolve a  Operacionalização e execução, pela contratada, das rotinas e serviços de atendimento de 100% (cem por cento) da demanda aos usuários do Sistema Único de Saúde (SUS) no Hospital Materno Infantil Santa Catarina e poderá atender até 30% (trinta por cento) na condição de convênios ou planos de saúde da capacidade total instalada (na forma de ampliação), na data da assinatura do Contrato de Gestão, em regime de 24 horas/dia.","Outras Modalidades","Compras e Serviços","MENOR PRECO GLOBAL",2017-12-05,HOMOLOGADO," "," "," ","contratos_25eeb773-3733-4d31-a28b-3932152c5dfb.csv"," "," ",2017-09-25,," ","despesas_c0bde4d3-9218-43ca-8fa4-59811da19676.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Chamada pública / credenciamento"," ","itensVencedores_9740b4b2-093b-44d8-8db5-72b88c42b20a.csv",MURAL_PUBLICO," "," "," ","participantes_d542751c-e4e9-400e-bc34-ed1e0c119470.csv",NÃO," "," ",,1.504308096E8,150430800
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",55,2017,55,2017,2017-10-19,": REGISTRO DE PREÇOS DE GENEROS ALIMENTÍCIOS E MATERIAIS DESCARTÁVEIS, PARA FUTURAS AQUISIÇÕES NO ATENDIMENTO À DIVERSAS CAMPANHAS DA VIGILÂNCIA EPIDEMIOLÓGICA, DA REDE MUNICIPAL DE SAÚDE DE CRICIÚMA/SC","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2017-11-13,HOMOLOGADO," ","atasRegistroPrecos_1faaf894-6ed4-40d1-991d-5c1e7432f3d6.csv"," "," ",2017-11-10T09:01:00Z," ",2017-10-19,2017-11-10," ","despesas_25e3dbb1-4302-4f21-bb5e-7b9b8d44ff34.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-11-10T08:00:00Z,"itensVencedores_c8a7d6d5-f3c6-4ce0-9bbd-78a97b35eca9.csv",MURAL_PUBLICO," "," "," ","participantes_9249e8e1-d1e8-49d7-a43c-d476346b9e4c.csv",SIM," ",2017-11-10T09:00:00Z,,8739.71,8547.06
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",51,2017,51,2017,2017-10-06,"Registro de preços de alimentos especiais e fórmulas infantis, para aquisições futuras, no atendimento a rede municipal de saúde de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2017-12-18,HOMOLOGADO," ","atasRegistroPrecos_3d6ab9d4-1eb7-467b-9cc5-bacf0a1d6f0f.csv"," "," ",2017-10-19T14:00:00Z," ",2017-10-04,2017-10-19," ","despesas_eb980a2c-2602-4801-9dae-ec6b682e290a.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-10-19T08:00:00Z,"itensVencedores_57d86d01-be2f-4aa6-8ffa-19b86e0d51b7.csv",INTERNET," "," "," ","participantes_d7464ae0-29a7-41eb-8f11-1aaf77711f71.csv",SIM," ",2017-10-19T13:45:00Z,,364368.52,316757.2
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",49,2017,49,2017,2017-09-29,"Constitui objeto do presente a contratação de empresa especializada para Manutenção de Prótese Transtibial com fornecimento de peças, em cumprimento a Ação Judicial Nº 0303854-98.2015.8.24.0020, proposta pela paciente PATRICIA TORASSI JOVÊNCIO, inscrita no CPF sob o nº XXX.XXX.XXX-XX, obedecendo integralmente às especificações e determinações deste contrato.","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2017-09-28,HOMOLOGADO," "," "," ","contratos_cde6cb5d-88b3-44c2-9267-adb815c0513c.csv",2017-09-28T08:01:00Z," ",2017-09-28,2017-09-28," "," "," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-09-28T08:00:00Z,"itensVencedores_7c841b27-bd5e-42f8-92ff-5f48a415212c.csv",INTERNET," "," "," ","participantes_c3c85f84-6b7b-4cb0-acf8-bb5f8caf56ad.csv",NÃO," ",2017-09-28T08:00:00Z,,4620,4620
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",54,2017,54,2017,2018-10-19,"O MUNICÍPIO DE CRICIÚMA através do FUNDO MUNICIPAL DE SAÚDE torna pública a convocação de interessados para o CREDENCIAMENTO de prestadores de serviços de assistência à Saúde, na área ambulatorial e hospitalar, para realização de exames com valor constante na tabela SIGTAP/SUS e complemento de valor com recurso municipal.","Outras Modalidades","Compras e Serviços","MENOR PRECO",2017-12-22,HOMOLOGADO," "," "," "," "," "," ",2017-10-18,," ","despesas_8795c93b-3fe6-400f-8c30-153d32a7a72b.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Chamada pública / credenciamento"," "," ","JORNAL_DIVULGACAO_ESTADUAL"," "," "," ","participantes_ca4fc99d-2738-4ae7-97e2-d6e7ee001a01.csv",NÃO," "," ",,0.01,0
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",53,2017,53,2017,2017-10-16,"Contratação de empresa de engenharia para execução dos serviços necessários às obras de construção de uma Unidade Básica de Saúde - (UBS Tipo 1) com 352,42m², na Rod. Jorge Lacerda -  bairro Sangão  no Município de Criciúma-SC. (Convênio: Portaria nº. 1.776 - 05/11/2015 - Ministério da Saúde/Governo Federal).","Tomada de Preço","Compras e Serviços","MENOR PRECO GLOBAL",2017-11-22,HOMOLOGADO," "," "," ","contratos_4c9a64b6-8796-40f1-9045-d4b21fa1af09.csv",2017-11-21T14:01:00Z," ",2017-10-11,2017-11-21," ","despesas_236872eb-8ff1-40d4-b2cb-508ecbc28c8e.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-11-21T08:00:00Z,"itensVencedores_8570c976-f848-4217-9fea-489d104f4e1e.csv",DIARIO_OFICIAL_ESTADO," "," "," ","participantes_ca6ce40c-81d5-49b6-9f96-262fde30ffc1.csv",NÃO," ",2017-11-21T14:00:00Z,"Lei 8666/1993, Art. 22, II",663846.59,500000
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",35,2017,35,2017,2017-07-04,"Equipamentos e materiais de informática, Eletroeletrônicos e acessórios, para atendimento ao Centro de Referência em Saúde do Trabalhador - CEREST, pertencente à Secretaria Municipal de Saúde do município de Criciúma/SC","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2017-07-21,HOMOLOGADO," "," "," ","contratos_260ba4f5-d657-4110-98c2-6657def70182.csv",2017-07-21T08:30:00Z," ",2017-06-30,2017-07-21," ","despesas_8ec2df12-e348-42d9-830d-a763039dba69.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-07-21T08:00:00Z,"itensVencedores_f5579d19-fa45-4342-9f1d-e90dc0486910.csv",INTERNET," "," "," ","participantes_97b17811-f430-4a42-b76a-ad6cac4e7bbd.csv",NÃO," ",2017-07-21T08:15:00Z,,13502,13069
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",36,2017,36,2017,2017-07-04,"Aquisição de Veículo de passeio, para atendimento ao Centro de Referência em Saúde do Trabalhador - CEREST, pertencente a Secretaria Municipal de Saúde do município de Criciúma/SC","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2017-07-27,HOMOLOGADO," "," "," ","contratos_140368c6-e66b-4d1d-8957-878352f293d3.csv",2017-07-21T10:30:00Z," ",2017-06-30,2017-07-21," ","despesas_83d905f5-ef07-4be5-b9c7-b42df2159110.csv"," ",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2017-07-21T08:00:00Z,"itensVencedores_ad6a2f57-f847-4a21-bb4c-51e72731ad6a.csv",INTERNET," "," "," ","participantes_ca5fd2df-bb5b-40be-849c-049f7c2861b4.csv",NÃO," ",2017-07-21T10:15:00Z,,47000,40900
"PREFEITURA MUNICIPAL DE CRICIUMA",55,2017,55,2017,2017-04-26,"Concreto Asfáltico Usinado a Quente - CAUQ, através de empresas do ramo pertinente, para aquisições futuras, no atendimento a pavimentação, restauração e operações tapa-buracos em diversas ruas do Município de Criciúma /SC.","Pregão presencial","Compras e Serviços","MENOR PRECO",2017-05-15,HOMOLOGADO," ","atasRegistroPrecos_4cc1b100-f3b6-4e53-8e80-ad75a4356043.csv"," "," ",2017-05-10T13:01:00Z," ",2017-04-26,2017-05-10," ","despesas_4a3433c0-5770-4ffe-992b-b8b912ef645b.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2017-05-10T08:00:00Z,"itensVencedores_1f83fa91-adeb-4ecd-9ff2-c12352581410.csv",MURAL_PUBLICO,,," ","participantes_89a513a1-475f-43a4-b0a2-7404107fe2b8.csv",SIM," ",2017-05-10T13:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",56,2017,56,2017,2017-04-26,"serviços de limpeza e desentupimento de fossas, rede coletora de esgoto, filtros anaeróbicos, sumidouros e caixas de gorduras, com equipamentos/caminhões apropriados, em escolas e demais edificações de uso do poder público e ruas do município de Criciúma/SC.,","Pregão presencial","Compras e Serviços","MENOR PRECO",2017-05-15,HOMOLOGADO," "," "," ","contratos_b45fef52-dc05-439e-a321-6915555d1862.csv",2017-05-10T15:01:00Z," ",2017-04-26,2017-05-10," ","despesas_6505667c-a03a-4b26-8178-1c7aef45f236.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2017-05-10T08:00:00Z,"itensVencedores_751335ed-d441-4925-97d6-f8362a2b8d5b.csv",MURAL_PUBLICO,,," ","participantes_235d55a4-e2a2-47ab-a268-4e1251cc218b.csv",NÃO," ",2017-05-10T15:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",60,2017,60,2017,2017-04-27,"Registro de preços de materiais de atendimento pré-hospitalar, para aquisições futuras, no atendimento ao 4º Batalhão de Bombeiro Militar do Município de Criciúma /SC., de acordo com Convênio 001/BM","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2017-05-15,HOMOLOGADO," ","atasRegistroPrecos_bcade07b-ec3e-49b8-b6af-f92765666e19.csv"," "," ",2017-05-12T09:01:00Z," ",2017-04-27,2017-05-12," ","despesas_ace5c699-fc8a-4211-b654-5f770ec5eac7.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2017-05-12T08:00:00Z,"itensVencedores_1aca1e7f-1aa5-40da-b46a-6530bee132f1.csv",MURAL_PUBLICO,,," ","participantes_ff5541c6-e7dc-416a-9e3e-261e49d6df8b.csv",SIM," ",2017-05-12T09:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",45,2017,45,2017,2017-04-28,"Contratação de empresa para execução, por demanda, de obras de implantação, ampliação e manutenção do sistema de drenagem pluvial em ruas e demais logradouros públicos municipais.",Convite,"Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2017-05-05,HOMOLOGADO," "," "," ","contratos_389ac43f-1ef1-4a92-991a-ac979f4c8256.csv",2017-04-28T09:00:00Z," ",2017-04-04,2017-04-28," ","despesas_c8cb08f7-442a-4c29-9f6b-15a81087a282.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2017-04-28T08:00:00Z,"itensVencedores_c334fe8d-9353-4999-a994-e8626592ae25.csv",MURAL_PUBLICO,,," ","participantes_ebd26ccb-bf64-4feb-b227-59096e1f0041.csv",NÃO," ",2017-04-28T08:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",46,2017,46,2017,2017-04-06,"Contratação de empresa especializada para fornecimento de solução de gestão escolar em nuvem, incluindo: ferramentas e módulos para a gestão administrativa, pedagógica, transporte escolar, bibliotecas municipais e portais para o professor e comunidade escolar, incluindo os serviços de migração de dados, implantação, parametrizações e configurações, treinamento de usuários, suporte técnico, manutenção corretiva, legal e evolutiva, bem como hospedagem da solução em data center (nuvem).","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2017-07-19,HOMOLOGADO," "," "," ","contratos_578c51bd-da76-4d02-9a4f-fe048667911b.csv",2017-05-15T14:01:00Z," ",2017-04-06,2017-05-15," ","despesas_fd1ed7a3-d9a4-46aa-a0ed-cbbb0d3040f4.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2017-05-15T08:00:00Z,"itensVencedores_d60e47b2-7435-4f67-990d-6319d363f031.csv","JORNAL_DIVULGACAO_MUNICIPAL",,," ","participantes_94914765-f629-4c30-a6fa-3073ae512905.csv",NÃO," ",2017-05-15T14:00:00Z,," "," "
